1 28 1
1 28 1
1 28 1
1 28 1
1 28 1
1 290 1
1 290 1
1 290 2
1 290 1
1 290 1
1 290 1
1 298 1
1 298 1
1 298 1
1 298 1
1 298 1
1 298 1
1 29 1
1 29 1
1 29 1
1 29 1
1 29 1
1 29 1
1 306 1
1 306 1
1 306 1
1 306 1
1 306 1
1 306 1
1 30 1
1 30 1
1 30 1
1 30 1
1 30 1
1 30 1
1 315 1
1 315 1
1 315 1
1 315 1
1 315 1
1 315 1
1 316 1
1 316 1
1 316 1
1 316 1
1 316 1
1 316 2
1 317 1
1 317 1
1 317 1
1 317 1
1 317 1
1 317 1
1 318 1
1 318 2
1 318 1
1 318 1
1 318 1
1 318 1
1 31 1
1 31 1
1 31 1
1 31 1
1 31 1
1 31 1
1 323 1
1 323 1
1 323 1
1 323 1
1 323 1
1 323 1
1 324 1
1 324 1
1 324 1
1 324 2
1 324 1
1 324 1
1 325 1
1 325 1
1 325 1
1 325 1
1 325 1
1 325 1
1 328 1
1 328 1
1 328 2
1 328 1
1 328 2
1 328 1
1 38 1
1 38 1
1 38 1
1 38 1
1 38 1
1 38 1
1 40 1
1 40 1
1 40 1
1 40 1
1 40 1
1 40 1
1 42 1
1 42 1
1 42 1
1 42 1
1 42 1
1 42 1
1 44 1
1 44 1
1 44 1
1 44 1
1 44 1
1 44 1
1 47 1
1 47 1
1 47 2
1 47 1
1 47 1
1 47 1
1 4 1
1 4 1
1 4 1
1 4 1
1 4 1
1 4 1
1 57 1
1 57 1
1 57 1
1 57 1
1 57 1
1 57 1
1 58 1
1 58 1
1 58 1
1 58 1
1 58 1
1 58 1
1 5 1
1 5 1
1 5 1
1 5 1
1 5 1
1 5 1
1 60 1
1 60 1
1 60 1
1 60 1
1 60 1
1 60 1
1 62 1
1 62 2
1 62 1
1 62 1
1 62 1
1 62 1
1 65 2
1 65 1
1 65 1
1 65 1
1 65 1
1 65 1
1 67 1
1 67 1
1 67 1
1 67 2
1 67 1
1 67 1
1 6 1
1 6 1
1 6 1
1 6 1
1 6 1
1 6 1
1 71 1
1 71 1
1 71 1
1 71 1
1 71 1
1 71 1
1 74 2
1 74 1
1 74 1
1 74 1
1 74 1
1 74 1
1 75 1
1 75 1
1 75 1
1 75 1
1 75 1
1 75 1
1 79 1
1 79 1
1 79 1
1 79 1
1 79 1
1 79 1
1 80 1
1 80 1
1 80 1
1 80 1
1 80 2
1 80 1
1 81 2
1 81 1
1 81 1
1 81 1
1 81 1
1 81 1
1 84 1
1 84 1
1 84 1
1 84 2
1 84 1
1 84 1
1 88 1
1 88 1
1 88 1
1 88 1
1 88 1
1 88 1
1 90 1
1 90 2
1 90 1
1 90 1
1 90 1
1 90 1
1 94 1
1 94 1
1 94 1
1 94 1
1 94 1
1 94 1
1 97 1
1 97 1
1 97 1
1 97 1
1 97 1
1 97 1
1 99 2
1 99 2
1 99 1
1 99 1
1 99 1
1 99 1
1 9 1
1 9 1
1 9 1
1 9 1
1 9 1
1 9 1
2 103 1
2 103 1
2 103 2
2 103 1
2 103 1
2 103 2
2 106 1
2 106 1
2 106 2
2 106 1
2 106 1
2 106 1
2 112 2
2 112 1
2 112 1
2 112 1
2 112 1
2 112 1
2 116 1
2 116 1
2 116 2
2 116 1
2 116 1
2 116 2
2 119 2
2 119 2
2 119 1
2 119 1
2 119 2
2 119 2
2 11 1
2 11 1
2 11 1
2 11 1
2 11 1
2 11 1
2 122 1
2 122 1
2 122 1
2 122 1
2 122 1
2 122 1
2 129 1
2 129 1
2 129 1
2 129 1
2 129 1
2 129 1
2 130 1
2 130 1
2 130 1
2 130 1
2 130 1
2 130 1
2 132 1
2 132 1
2 132 1
2 132 1
2 132 1
2 132 1
2 137 1
2 137 1
2 137 1
2 137 1
2 137 1
2 137 1
2 138 1
2 138 1
2 138 1
2 138 1
2 138 1
2 138 2
2 139 1
2 139 1
2 139 1
2 139 1
2 139 1
2 139 1
2 140 2
2 140 1
2 140 1
2 140 1
2 140 1
2 140 1
2 142 1
2 142 1
2 142 1
2 142 1
2 142 1
2 142 1
2 147 1
2 147 1
2 147 1
2 147 1
2 147 1
2 147 1
2 155 1
2 155 1
2 155 1
2 155 1
2 155 1
2 155 1
2 156 1
2 156 1
2 156 1
2 156 1
2 156 1
2 156 1
2 160 1
2 160 1
2 160 1
2 160 1
2 160 1
2 160 1
2 165 1
2 165 1
2 165 1
2 165 1
2 165 1
2 165 1
2 170 1
2 170 1
2 170 1
2 170 1
2 170 1
2 170 1
2 172 1
2 172 1
2 172 1
2 172 1
2 172 1
2 172 1
2 176 1
2 176 1
2 176 1
2 176 2
2 176 1
2 176 1
2 181 1
2 181 1
2 181 1
2 181 1
2 181 1
2 181 1
2 184 1
2 184 1
2 184 1
2 184 1
2 184 1
2 184 1
2 186 1
2 186 1
2 186 1
2 186 1
2 186 1
2 186 1
2 191 1
2 191 1
2 191 1
2 191 1
2 191 1
2 191 1
2 198 1
2 198 1
2 198 1
2 198 1
2 198 1
2 198 1
2 19 1
2 19 2
2 19 1
2 19 1
2 19 1
2 19 1
2 1 1
2 1 1
2 1 1
2 1 1
2 1 1
2 1 1
2 201 1
2 201 1
2 201 1
2 201 1
2 201 1
2 201 1
2 203 1
2 203 1
2 203 2
2 203 1
2 203 1
2 203 1
2 206 1
2 206 1
2 206 1
2 206 1
2 206 1
2 206 1
2 207 1
2 207 1
2 207 1
2 207 1
2 207 1
2 207 1
2 208 1
2 208 1
2 208 1
2 208 1
2 208 1
2 208 1
2 211 2
2 211 1
2 211 1
2 211 1
2 211 1
2 211 1
2 213 1
2 213 1
2 213 1
2 213 1
2 213 1
2 213 1
2 215 1
2 215 1
2 215 1
2 215 1
2 215 1
2 215 1
2 216 1
2 216 1
2 216 2
2 216 1
2 216 1
2 216 1
2 221 1
2 221 1
2 221 1
2 221 1
2 221 1
2 221 1
2 222 1
2 222 1
2 222 1
2 222 1
2 222 1
2 222 1
2 228 2
2 228 1
2 228 1
2 228 1
2 228 1
2 228 1
2 22 1
2 22 1
2 22 1
2 22 1
2 22 2
2 22 1
2 231 1
2 231 1
2 231 1
2 231 1
2 231 1
2 231 1
2 236 1
2 236 1
2 236 1
2 236 1
2 236 1
2 236 1
2 238 1
2 238 1
2 238 1
2 238 1
2 238 1
2 238 1
2 246 1
2 246 1
2 246 1
2 246 1
2 246 1
2 246 1
2 247 1
2 247 1
2 247 1
2 247 1
2 247 1
2 247 1
2 250 1
2 250 1
2 250 1
2 250 1
2 250 1
2 250 1
2 253 1
2 253 1
2 253 2
2 253 1
2 253 1
2 253 1
2 254 1
2 254 1
2 254 1
2 254 1
2 254 1
2 254 1
2 255 1
2 255 1
2 255 1
2 255 1
2 255 1
2 255 1
2 256 1
2 256 1
2 256 2
2 256 1
2 256 1
2 256 1
2 25 1
2 25 1
2 25 1
2 25 1
2 25 1
2 25 1
2 261 1
2 261 1
2 261 2
2 261 1
2 261 1
2 261 1
2 263 1
2 263 1
2 263 1
2 263 1
2 263 1
2 263 1
2 264 1
2 264 1
2 264 1
2 264 1
2 264 2
2 264 1
2 265 2
2 265 1
2 265 1
2 265 1
2 265 1
2 265 1
2 267 1
2 267 1
2 267 1
2 267 1
2 267 1
2 267 1
2 271 1
2 271 1
2 271 1
2 271 1
2 271 1
2 271 1
2 274 1
2 274 1
2 274 1
2 274 1
2 274 1
2 274 1
2 276 1
2 276 1
2 276 1
2 276 1
2 276 1
2 276 1
2 280 2
2 280 1
2 280 1
2 280 1
2 280 1
2 280 1
2 283 1
2 283 1
2 283 1
2 283 1
2 283 1
2 283 1
2 285 1
2 285 1
2 285 1
2 285 1
2 285 1
2 285 1
2 286 1
2 286 2
2 286 1
2 286 1
2 286 1
2 286 2
2 287 1
2 287 1
2 287 1
2 287 1
2 287 1
2 287 1
2 288 1
2 288 1
2 288 1
2 288 1
2 288 1
2 288 1
2 28 1
2 28 1
2 28 1
2 28 1
2 28 1
2 28 1
2 290 1
2 290 1
2 290 1
2 290 1
2 290 1
2 290 1
2 298 1
2 298 1
2 298 1
2 298 1
2 298 1
2 298 1
2 29 1
2 29 1
2 29 1
2 29 1
2 29 1
2 29 1
2 306 1
2 306 1
2 306 1
2 306 1
2 306 1
2 306 2
2 30 1
2 30 1
2 30 1
2 30 1
2 30 1
2 30 1
2 315 1
2 315 1
2 315 1
2 315 1
2 315 1
2 315 1
2 316 1
2 316 1
2 316 1
2 316 1
2 316 1
2 316 2
2 317 1
2 317 1
2 317 1
2 317 1
2 317 1
2 317 1
2 318 1
2 318 1
2 318 1
2 318 1
2 318 1
2 318 1
2 31 1
2 31 2
2 31 1
2 31 1
2 31 1
2 31 1
2 323 1
2 323 1
2 323 1
2 323 1
2 323 1
2 323 2
2 324 1
2 324 1
2 324 1
2 324 1
2 324 2
2 324 1
2 325 1
2 325 2
2 325 1
2 325 1
2 325 1
2 325 2
2 328 1
2 328 1
2 328 1
2 328 1
2 328 1
2 328 1
2 38 1
2 38 1
2 38 1
2 38 1
2 38 1
2 38 1
2 40 1
2 40 1
2 40 1
2 40 1
2 40 2
2 40 1
2 42 1
2 42 1
2 42 1
2 42 1
2 42 1
2 42 1
2 44 1
2 44 1
2 44 1
2 44 1
2 44 1
2 44 1
2 47 1
2 47 1
2 47 1
2 47 1
2 47 1
2 47 1
2 4 1
2 4 1
2 4 2
2 4 1
2 4 1
2 4 1
2 57 1
2 57 1
2 57 1
2 57 1
2 57 1
2 57 1
2 58 1
2 58 2
2 58 1
2 58 1
2 58 1
2 58 1
2 5 1
2 5 1
2 5 1
2 5 1
2 5 1
2 5 1
2 60 1
2 60 2
2 60 1
2 60 1
2 60 1
2 60 1
2 62 1
2 62 2
2 62 1
2 62 1
2 62 1
2 62 1
2 65 1
2 65 1
2 65 1
2 65 1
2 65 1
2 65 2
2 67 1
2 67 1
2 67 2
2 67 1
2 67 1
2 67 2
2 6 1
2 6 1
2 6 1
2 6 1
2 6 1
2 6 1
2 71 1
2 71 1
2 71 1
2 71 1
2 71 1
2 71 1
2 74 1
2 74 1
2 74 1
2 74 1
2 74 1
2 74 1
2 75 1
2 75 1
2 75 1
2 75 1
2 75 1
2 75 1
2 79 1
2 79 1
2 79 1
2 79 2
2 79 1
2 79 1
2 80 1
2 80 1
2 80 2
2 80 1
2 80 2
2 80 2
2 81 1
2 81 2
2 81 1
2 81 1
2 81 1
2 81 1
2 84 1
2 84 1
2 84 1
2 84 1
2 84 1
2 84 1
2 88 1
2 88 1
2 88 2
2 88 1
2 88 1
2 88 1
2 90 1
2 90 2
2 90 1
2 90 1
2 90 1
2 90 1
2 94 1
2 94 1
2 94 1
2 94 1
2 94 1
2 94 1
2 97 2
2 97 1
2 97 1
2 97 1
2 97 1
2 97 1
2 99 1
2 99 1
2 99 1
2 99 2
2 99 2
2 99 1
2 9 1
2 9 1
2 9 1
2 9 1
2 9 1
2 9 1
2* 103 1
2* 103 1
2* 103 1
2* 103 2
2* 103 1
2* 103 2
2* 106 1
2* 106 1
2* 106 2
2* 106 1
2* 106 1
2* 106 1
2* 112 1
2* 112 1
2* 112 1
2* 112 1
2* 112 1
2* 112 1
2* 116 2
2* 116 1
2* 116 1
2* 116 1
2* 116 1
2* 116 2
2* 119 1
2* 119 2
2* 119 1
2* 119 1
2* 119 1
2* 119 1
2* 11 2
2* 11 1
2* 11 2
2* 11 1
2* 11 1
2* 11 1
2* 122 1
2* 122 2
2* 122 1
2* 122 1
2* 122 1
2* 122 1
2* 129 2
2* 129 2
2* 129 2
2* 129 2
2* 129 1
2* 129 2
2* 130 1
2* 130 1
2* 130 1
2* 130 1
2* 130 2
2* 130 1
2* 132 2
2* 132 1
2* 132 1
2* 132 1
2* 132 1
2* 132 1
2* 137 1
2* 137 1
2* 137 2
2* 137 1
2* 137 1
2* 137 1
2* 138 2
2* 138 1
2* 138 1
2* 138 1
2* 138 1
2* 138 1
2* 139 2
2* 139 1
2* 139 1
2* 139 1
2* 139 1
2* 139 1
2* 140 1
2* 140 2
2* 140 1
2* 140 1
2* 140 1
2* 140 2
2* 142 1
2* 142 1
2* 142 1
2* 142 1
2* 142 1
2* 142 2
2* 147 1
2* 147 1
2* 147 1
2* 147 2
2* 147 2
2* 147 2
2* 155 1
2* 155 1
2* 155 1
2* 155 1
2* 155 1
2* 155 1
2* 156 1
2* 156 1
2* 156 2
2* 156 1
2* 156 1
2* 156 1
2* 160 1
2* 160 1
2* 160 1
2* 160 1
2* 160 1
2* 160 1
2* 165 1
2* 165 1
2* 165 2
2* 165 1
2* 165 1
2* 165 1
2* 170 1
2* 170 2
2* 170 1
2* 170 2
2* 170 1
2* 170 1
2* 172 2
2* 172 1
2* 172 2
2* 172 1
2* 172 2
2* 172 1
2* 176 1
2* 176 2
2* 176 1
2* 176 1
2* 176 1
2* 176 1
2* 181 1
2* 181 1
2* 181 1
2* 181 1
2* 181 1
2* 181 1
2* 184 1
2* 184 1
2* 184 1
2* 184 2
2* 184 1
2* 184 1
2* 186 2
2* 186 1
2* 186 2
2* 186 1
2* 186 1
2* 186 1
2* 191 1
2* 191 1
2* 191 1
2* 191 1
2* 191 1
2* 191 1
2* 198 1
2* 198 1
2* 198 1
2* 198 1
2* 198 2
2* 198 1
2* 19 1
2* 19 1
2* 19 1
2* 19 1
2* 19 2
2* 19 1
2* 1 1
2* 1 2
2* 1 1
2* 1 1
2* 1 1
2* 1 1
2* 201 1
2* 201 2
2* 201 1
2* 201 1
2* 201 1
2* 201 1
2* 203 2
2* 203 1
2* 203 2
2* 203 2
2* 203 2
2* 203 1
2* 206 2
2* 206 1
2* 206 2
2* 206 2
2* 206 1
2* 206 2
2* 207 1
2* 207 1
2* 207 2
2* 207 2
2* 207 1
2* 207 1
2* 208 2
2* 208 1
2* 208 1
2* 208 1
2* 208 1
2* 208 2
2* 211 2
2* 211 1
2* 211 1
2* 211 1
2* 211 1
2* 211 1
2* 213 1
2* 213 2
2* 213 1
2* 213 2
2* 213 1
2* 213 1
2* 215 1
2* 215 1
2* 215 1
2* 215 1
2* 215 1
2* 215 2
2* 216 1
2* 216 1
2* 216 1
2* 216 1
2* 216 1
2* 216 1
2* 221 1
2* 221 2
2* 221 1
2* 221 1
2* 221 1
2* 221 1
2* 222 1
2* 222 2
2* 222 1
2* 222 2
2* 222 1
2* 222 1
2* 228 1
2* 228 1
2* 228 2
2* 228 1
2* 228 1
2* 228 1
2* 22 1
2* 22 2
2* 22 2
2* 22 1
2* 22 1
2* 22 2
2* 231 1
2* 231 1
2* 231 2
2* 231 1
2* 231 1
2* 231 1
2* 236 1
2* 236 1
2* 236 1
2* 236 1
2* 236 1
2* 236 1
2* 238 2
2* 238 1
2* 238 1
2* 238 1
2* 238 1
2* 238 1
2* 246 1
2* 246 1
2* 246 1
2* 246 1
2* 246 1
2* 246 1
2* 247 1
2* 247 1
2* 247 1
2* 247 1
2* 247 1
2* 247 1
2* 250 1
2* 250 1
2* 250 1
2* 250 1
2* 250 1
2* 250 1
2* 253 1
2* 253 2
2* 253 2
2* 253 1
2* 253 1
2* 253 1
2* 254 1
2* 254 1
2* 254 1
2* 254 1
2* 254 1
2* 254 1
2* 255 2
2* 255 1
2* 255 1
2* 255 1
2* 255 1
2* 255 1
2* 256 1
2* 256 1
2* 256 2
2* 256 1
2* 256 1
2* 256 1
2* 25 1
2* 25 2
2* 25 1
2* 25 1
2* 25 1
2* 25 1
2* 261 1
2* 261 1
2* 261 1
2* 261 1
2* 261 1
2* 261 1
2* 263 2
2* 263 1
2* 263 1
2* 263 1
2* 263 1
2* 263 1
2* 264 1
2* 264 1
2* 264 1
2* 264 2
2* 264 2
2* 264 1
2* 265 1
2* 265 1
2* 265 1
2* 265 1
2* 265 1
2* 265 2
2* 267 1
2* 267 1
2* 267 1
2* 267 2
2* 267 1
2* 267 1
2* 271 1
2* 271 1
2* 271 1
2* 271 2
2* 271 1
2* 271 1
2* 274 1
2* 274 2
2* 274 1
2* 274 1
2* 274 1
2* 274 1
2* 276 1
2* 276 1
2* 276 1
2* 276 1
2* 276 1
2* 276 1
2* 280 2
2* 280 2
2* 280 1
2* 280 2
2* 280 1
2* 280 1
2* 283 1
2* 283 2
2* 283 1
2* 283 1
2* 283 1
2* 283 1
2* 285 1
2* 285 1
2* 285 1
2* 285 2
2* 285 1
2* 285 1
2* 286 2
2* 286 1
2* 286 1
2* 286 1
2* 286 1
2* 286 1
2* 287 2
2* 287 1
2* 287 1
2* 287 1
2* 287 1
2* 287 1
2* 288 1
2* 288 1
2* 288 2
2* 288 1
2* 288 1
2* 288 1
2* 28 1
2* 28 1
2* 28 2
2* 28 1
2* 28 1
2* 28 1
2* 290 1
2* 290 1
2* 290 1
2* 290 1
2* 290 1
2* 290 2
2* 298 2
2* 298 1
2* 298 1
2* 298 1
2* 298 1
2* 298 2
2* 29 1
2* 29 1
2* 29 1
2* 29 2
2* 29 1
2* 29 1
2* 306 1
2* 306 1
2* 306 1
2* 306 1
2* 306 1
2* 306 1
2* 30 1
2* 30 2
2* 30 1
2* 30 2
2* 30 2
2* 30 1
2* 315 1
2* 315 2
2* 315 1
2* 315 1
2* 315 2
2* 315 1
2* 316 1
2* 316 1
2* 316 1
2* 316 1
2* 316 1
2* 316 1
2* 317 1
2* 317 2
2* 317 1
2* 317 1
2* 317 1
2* 317 1
2* 318 1
2* 318 1
2* 318 1
2* 318 1
2* 318 1
2* 318 1
2* 31 1
2* 31 1
2* 31 2
2* 31 1
2* 31 2
2* 31 1
2* 323 2
2* 323 1
2* 323 1
2* 323 2
2* 323 1
2* 323 2
2* 324 1
2* 324 1
2* 324 2
2* 324 1
2* 324 1
2* 324 1
2* 325 1
2* 325 1
2* 325 2
2* 325 1
2* 325 2
2* 325 1
2* 328 1
2* 328 1
2* 328 1
2* 328 1
2* 328 1
2* 328 1
2* 38 1
2* 38 1
2* 38 1
2* 38 1
2* 38 1
2* 38 1
2* 40 2
2* 40 1
2* 40 1
2* 40 1
2* 40 1
2* 40 1
2* 42 1
2* 42 1
2* 42 2
2* 42 1
2* 42 1
2* 42 2
2* 44 1
2* 44 1
2* 44 2
2* 44 1
2* 44 1
2* 44 2
2* 47 2
2* 47 1
2* 47 1
2* 47 1
2* 47 2
2* 47 1
2* 4 2
2* 4 2
2* 4 2
2* 4 1
2* 4 2
2* 4 1
2* 57 2
2* 57 1
2* 57 1
2* 57 1
2* 57 1
2* 57 1
2* 58 1
2* 58 1
2* 58 1
2* 58 1
2* 58 1
2* 58 1
2* 5 1
2* 5 1
2* 5 1
2* 5 1
2* 5 1
2* 5 1
2* 60 1
2* 60 2
2* 60 1
2* 60 1
2* 60 1
2* 60 1
2* 62 1
2* 62 2
2* 62 1
2* 62 1
2* 62 2
2* 62 1
2* 65 2
2* 65 1
2* 65 2
2* 65 1
2* 65 2
2* 65 2
2* 67 2
2* 67 1
2* 67 1
2* 67 2
2* 67 1
2* 67 1
2* 6 2
2* 6 1
2* 6 1
2* 6 1
2* 6 1
2* 6 1
2* 71 2
2* 71 1
2* 71 1
2* 71 1
2* 71 2
2* 71 1
2* 74 2
2* 74 1
2* 74 1
2* 74 1
2* 74 2
2* 74 1
2* 75 2
2* 75 2
2* 75 1
2* 75 1
2* 75 1
2* 75 1
2* 79 1
2* 79 1
2* 79 2
2* 79 1
2* 79 1
2* 79 1
2* 80 2
2* 80 1
2* 80 1
2* 80 1
2* 80 1
2* 80 1
2* 81 1
2* 81 2
2* 81 1
2* 81 1
2* 81 1
2* 81 1
2* 84 1
2* 84 1
2* 84 2
2* 84 1
2* 84 1
2* 84 1
2* 88 2
2* 88 1
2* 88 1
2* 88 1
2* 88 2
2* 88 1
2* 90 1
2* 90 1
2* 90 2
2* 90 1
2* 90 1
2* 90 1
2* 94 2
2* 94 1
2* 94 1
2* 94 1
2* 94 2
2* 94 1
2* 97 2
2* 97 1
2* 97 1
2* 97 1
2* 97 1
2* 97 1
2* 99 1
2* 99 1
2* 99 1
2* 99 1
2* 99 1
2* 99 1
2* 9 2
2* 9 2
2* 9 1
2* 9 1
2* 9 1
2* 9 1
3 103 1
3 103 1
3 103 1
3 103 1
3 103 1
3 103 1
3 106 1
3 106 1
3 106 1
3 106 1
3 106 1
3 106 1
3 112 1
3 112 1
3 112 1
3 112 1
3 112 1
3 112 1
3 116 1
3 116 1
3 116 1
3 116 1
3 116 1
3 116 1
3 119 1
3 119 1
3 119 1
3 119 1
3 119 2
3 119 1
3 11 1
3 11 1
3 11 1
3 11 1
3 11 2
3 11 1
3 122 1
3 122 1
3 122 1
3 122 1
3 122 1
3 122 1
3 129 2
3 129 1
3 129 1
3 129 1
3 129 1
3 129 1
3 130 1
3 130 1
3 130 1
3 130 1
3 130 1
3 130 1
3 132 1
3 132 1
3 132 1
3 132 1
3 132 1
3 132 1
3 137 1
3 137 1
3 137 1
3 137 1
3 137 1
3 137 1
3 138 1
3 138 1
3 138 1
3 138 1
3 138 1
3 138 1
3 139 1
3 139 1
3 139 1
3 139 1
3 139 1
3 139 1
3 140 1
3 140 1
3 140 1
3 140 1
3 140 1
3 140 1
3 142 1
3 142 2
3 142 1
3 142 2
3 142 1
3 142 1
3 147 1
3 147 1
3 147 1
3 147 1
3 147 1
3 147 1
3 155 1
3 155 1
3 155 1
3 155 1
3 155 1
3 155 1
3 156 1
3 156 2
3 156 1
3 156 1
3 156 1
3 156 1
3 160 1
3 160 1
3 160 2
3 160 1
3 160 1
3 160 1
3 165 1
3 165 1
3 165 2
3 165 1
3 165 1
3 165 1
3 170 1
3 170 1
3 170 2
3 170 1
3 170 1
3 170 1
3 172 1
3 172 1
3 172 1
3 172 1
3 172 1
3 172 1
3 176 1
3 176 1
3 176 1
3 176 1
3 176 1
3 176 1
3 181 1
3 181 1
3 181 2
3 181 1
3 181 1
3 181 1
3 184 1
3 184 1
3 184 1
3 184 2
3 184 1
3 184 1
3 186 1
3 186 1
3 186 1
3 186 1
3 186 1
3 186 1
3 191 1
3 191 1
3 191 1
3 191 1
3 191 1
3 191 1
3 198 1
3 198 1
3 198 1
3 198 1
3 198 1
3 198 1
3 19 1
3 19 1
3 19 1
3 19 1
3 19 1
3 19 1
3 1 1
3 1 1
3 1 1
3 1 1
3 1 1
3 1 1
3 201 1
3 201 1
3 201 1
3 201 1
3 201 2
3 201 1
3 203 1
3 203 1
3 203 1
3 203 1
3 203 2
3 203 1
3 206 1
3 206 1
3 206 1
3 206 1
3 206 1
3 206 1
3 207 1
3 207 1
3 207 1
3 207 1
3 207 1
3 207 1
3 208 1
3 208 1
3 208 1
3 208 1
3 208 1
3 208 1
3 211 1
3 211 1
3 211 1
3 211 1
3 211 1
3 211 1
3 213 1
3 213 1
3 213 1
3 213 1
3 213 1
3 213 1
3 215 1
3 215 1
3 215 1
3 215 1
3 215 1
3 215 1
3 216 1
3 216 1
3 216 1
3 216 1
3 216 1
3 216 1
3 221 1
3 221 1
3 221 1
3 221 1
3 221 1
3 221 1
3 222 1
3 222 1
3 222 1
